,TUCASEID,TULINENO,HRYEAR4,PEAFNOW,PEMLR,PEHRWANT,PESCHENR,PEDWWNTO,TELE2019,TELECOVID,TELENOW,EMPA,EMPB,EMPC,EMPD,EMPSTAT,TELEALL,CORR
283950,20231008230184,3,2023,2,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
283952,20231008230188,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
283953,20231008230188,2,2023,2,7,-1,2,2,-1,-1,-1,-1,2,-1,2,2,-1,2
283954,20231008230188,3,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
283956,20231008230196,2,2023,2,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
283957,20231008230196,3,2023,2,1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
283960,20231008230199,1,2023,2,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
283961,20231008230199,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
283962,20231008230201,1,2023,2,7,-1,2,2,-1,-1,-1,-1,2,-1,2,2,-1,2
283963,20231008230201,2,2023,2,1,-1,2,-1,1,-1,2,-1,-1,-1,-1,-1,2,2
283964,20231008230201,3,2023,2,7,-1,2,2,-1,-1,-1,-1,2,-1,2,2,-1,2
283965,20231008230201,4,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
283966,20231008230207,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
283967,20231008230207,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
283968,20231008230210,1,2023,2,1,3,2,-1,2,-1,2,1,-1,-1,-1,1,2,2
283969,20231008230210,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
283970,20231008230210,3,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
283971,20231008230212,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
283972,20231008230215,1,2023,2,1,-1,2,-1,1,-1,2,-1,-1,-1,-1,-1,2,2
283973,20231008230215,2,2023,2,1,-1,2,-1,1,-1,2,-1,-1,-1,-1,-1,2,2
283974,20231008230215,3,2023,2,7,-1,-1,2,-1,-1,-1,-1,2,-1,2,2,-1,2
283975,20231008230215,4,2023,2,1,-1,2,-1,1,-1,2,-1,-1,-1,-1,-1,2,2
283977,20231008230216,2,2023,2,1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
283978,20231008230216,3,2023,2,1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
283979,20231008230218,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
283980,20231008230218,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
283981,20231008230218,3,2023,2,4,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
283983,20231008230220,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
283984,20231008230220,3,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
283985,20231008230220,4,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
283986,20231008230220,5,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
283988,20231008230225,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
283990,20231008230226,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
283992,20231008230228,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
283993,20231008230228,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
283994,20231008230229,1,2023,2,7,-1,-1,2,-1,-1,-1,-1,2,-1,2,2,-1,2
283995,20231008230229,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
283996,20231008230229,3,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
283997,20231008230229,4,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
283998,20231008230229,5,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
283999,20231008230231,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284000,20231008230231,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284001,20231008230235,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284002,20231008230235,2,2023,2,4,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284003,20231008230235,3,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284005,20231008230241,2,2023,2,1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284006,20231008230241,3,2023,2,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284007,20231008230241,4,2023,2,7,-1,-1,2,-1,-1,-1,-1,2,-1,2,2,-1,2
284008,20231008230241,5,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284009,20231008230242,1,2023,2,7,-1,2,2,-1,-1,-1,-1,2,-1,2,2,-1,2
284010,20231008230242,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284011,20231008230242,3,2023,2,7,-1,2,2,-1,-1,-1,-1,2,-1,2,2,-1,2
284012,20231008230242,4,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284013,20231008230242,5,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284014,20231008230242,6,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284016,20231008230244,2,2023,2,1,1,2,-1,2,-1,2,-1,-1,2,2,2,2,1
284017,20231008230244,3,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284018,20231008230244,4,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284019,20231008230249,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284021,20231008230251,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284022,20231008230251,3,2023,2,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284024,20231008230252,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284025,20231008230252,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284026,20231008230252,3,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284030,20231008230254,3,2023,2,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284031,20231008230255,1,2023,2,1,3,2,-1,2,-1,2,1,-1,-1,-1,1,2,2
284033,20231008230256,2,2023,2,1,-1,2,-1,2,-1,1,-1,-1,-1,-1,-1,1,2
284034,20231008230256,3,2023,2,1,-1,2,-1,2,-1,1,-1,-1,-1,-1,-1,1,2
284035,20231008230256,4,2023,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284036,20231008230259,1,2023,2,1,-1,2,-1,1,-1,2,-1,-1,-1,-1,-1,2,2
284037,20231008230259,2,2023,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284038,20231008230259,3,2023,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284040,20231008230260,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284042,20231008230262,2,2023,2,1,1,2,-1,2,-1,2,-1,-1,2,2,2,2,1
284043,20231008230262,3,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284045,20231008230263,1,2023,2,7,-1,-1,2,-1,-1,-1,-1,2,-1,2,2,-1,2
284046,20231008230263,2,2023,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284047,20231008230264,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284049,20231008230264,3,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284052,20231008230268,1,2023,2,4,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284053,20231008230268,2,2023,2,1,2,2,-1,2,-1,2,1,-1,-1,-1,1,2,2
284054,20231008230268,3,2023,2,4,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284055,20231008230268,4,2023,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284056,20231008230268,5,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284057,20231008230270,1,2023,2,7,-1,-1,2,-1,-1,-1,-1,2,-1,2,2,-1,2
284058,20231008230270,2,2023,2,6,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284059,20231008230270,3,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284060,20231008230270,4,2023,2,1,2,2,-1,2,-1,2,1,-1,-1,-1,1,2,2
284061,20231008230270,5,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284062,20231008230272,1,2023,2,7,-1,-1,2,-1,-1,-1,-1,2,-1,2,2,-1,2
284063,20231008230272,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284064,20231008230272,3,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284065,20231008230272,6,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284067,20231008230274,2,2023,2,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,2
284068,20231008230274,3,2023,2,1,-1,2,-1,1,-1,1,-1,-1,-1,-1,-1,1,2
284071,20231008230276,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284072,20231008230276,3,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284073,20231008230278,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284074,20231008230278,2,2023,2,7,-1,2,2,-1,-1,-1,-1,2,-1,2,2,-1,2
284075,20231008230279,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284076,20231008230279,2,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284077,20231008230279,3,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284078,20231008230279,4,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284079,20231008230280,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284082,20231008230281,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284083,20231008230282,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284084,20231008230282,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284085,20231008230282,3,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284088,20231008230284,3,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284089,20231008230284,4,2023,2,7,-1,2,2,-1,-1,-1,-1,2,-1,2,2,-1,2
284090,20231008230284,5,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284091,20231008230290,1,2023,2,1,1,2,-1,2,-1,2,-1,-1,2,2,2,2,1
284092,20231008230290,2,2023,2,1,2,-1,-1,2,-1,2,1,-1,-1,-1,1,2,2
284093,20231008230292,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284094,20231008230292,2,2023,2,1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284095,20231008230502,1,2023,2,7,-1,2,2,-1,-1,-1,-1,2,-1,2,2,-1,2
284096,20231008230502,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284097,20231008230502,3,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284101,20231008230512,1,2023,2,6,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284102,20231008230512,2,2023,2,1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284104,20231008230514,2,2023,2,1,2,-1,-1,2,-1,2,1,-1,-1,-1,1,2,2
284108,20231008230516,4,2023,2,1,1,2,-1,2,-1,2,-1,-1,2,2,2,2,1
284109,20231008230519,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284110,20231008230519,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284111,20231008230519,3,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284112,20231008230519,4,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284113,20231008230521,1,2023,2,1,-1,2,-1,1,-1,1,-1,-1,-1,-1,-1,1,2
284114,20231008230521,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284115,20231008230522,1,2023,2,1,3,2,-1,2,-1,2,1,-1,-1,-1,1,2,2
284116,20231008230522,2,2023,2,1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284117,20231008230523,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284118,20231008230523,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284119,20231008230523,3,2023,2,1,2,2,-1,2,-1,2,1,-1,-1,-1,1,2,2
284120,20231008230523,4,2023,2,7,-1,2,2,-1,-1,-1,-1,2,-1,2,2,-1,2
284121,20231008230524,1,2023,2,7,-1,2,2,-1,-1,-1,-1,2,-1,2,2,-1,2
284124,20231008230525,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284125,20231008230525,2,2023,2,7,-1,2,2,-1,-1,-1,-1,2,-1,2,2,-1,2
284126,20231008230525,3,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284127,20231008230525,4,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284128,20231008230525,5,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284129,20231008230527,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284130,20231008230527,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284131,20231008230528,1,2023,2,1,-1,2,-1,2,-1,1,-1,-1,-1,-1,-1,1,2
284132,20231008230528,2,2023,2,7,-1,2,2,-1,-1,-1,-1,2,-1,2,2,-1,2
284133,20231008230528,3,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284134,20231008230528,4,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284135,20231008230528,5,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284136,20231008230529,1,2023,2,1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284138,20231008230534,1,2023,2,1,-1,2,-1,1,-1,1,-1,-1,-1,-1,-1,1,2
284139,20231008230534,2,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284141,20231008230535,2,2023,2,1,2,-1,-1,1,-1,1,1,-1,-1,-1,1,1,1
284143,20231008230538,1,2023,2,1,-1,2,-1,1,-1,2,-1,-1,-1,-1,-1,2,2
284144,20231008230538,2,2023,2,1,-1,2,-1,1,-1,1,-1,-1,-1,-1,-1,1,2
284145,20231008230538,3,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284146,20231008230538,4,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284147,20231008230538,5,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284148,20231008230540,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284149,20231008230540,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284150,20231008230540,3,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284152,20231008230542,2,2023,2,7,-1,2,-1,-1,-1,-1,-1,2,-1,2,2,-1,2
284153,20231008230543,1,2023,2,1,-1,-1,-1,1,-1,2,-1,-1,-1,-1,-1,2,2
284156,20231008230547,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284157,20231008230547,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284158,20231008230551,1,2023,2,1,-1,2,-1,1,-1,2,-1,-1,-1,-1,-1,2,2
284159,20231008230551,2,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284160,20231008230551,3,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284161,20231008230551,4,2023,2,7,-1,2,2,-1,-1,-1,-1,2,-1,2,2,-1,2
284163,20231008230552,2,2023,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284164,20231008230553,1,2023,2,4,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284165,20231008230553,2,2023,2,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284166,20231008230553,3,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284167,20231008230553,4,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284168,20231008230554,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284169,20231008230554,2,2023,2,7,-1,2,2,-1,-1,-1,-1,2,-1,2,2,-1,2
284170,20231008230554,3,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284171,20231008230554,4,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284172,20231008230555,1,2023,2,1,-1,2,-1,1,-1,2,-1,-1,-1,-1,-1,2,2
284173,20231008230555,2,2023,2,1,-1,2,-1,1,-1,2,-1,-1,-1,-1,-1,2,2
284174,20231008230555,3,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284175,20231008230555,4,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284176,20231008230556,1,2023,2,1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284177,20231008230556,2,2023,2,1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284178,20231008230559,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284179,20231008230559,2,2023,2,7,-1,-1,2,-1,-1,-1,-1,2,-1,2,2,-1,2
284182,20231008230559,5,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284183,20231008230559,6,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284184,20231008230562,1,2023,2,1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284185,20231008230562,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284187,20231008230563,3,2023,2,1,-1,-1,-1,1,-1,2,-1,-1,-1,-1,-1,2,2
284188,20231008230567,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284189,20231008230569,1,2023,2,1,-1,2,-1,1,-1,2,-1,-1,-1,-1,-1,2,2
284190,20231008230569,2,2023,2,7,-1,2,2,-1,-1,-1,-1,2,-1,2,2,-1,2
284191,20231008230569,3,2023,2,7,-1,2,2,-1,-1,-1,-1,2,-1,2,2,-1,2
284195,20231008230575,1,2023,2,1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284196,20231008230575,2,2023,2,1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284198,20231008230577,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284199,20231008230577,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284200,20231008230577,3,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284201,20231008230577,4,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284202,20231008230577,5,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284203,20231008230580,1,2023,2,1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284204,20231008230583,1,2023,2,6,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284205,20231008230584,1,2023,2,6,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284209,20231008230590,3,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284212,20231008230593,1,2023,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284215,20231008230594,3,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284216,20231008230595,1,2023,2,1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284217,20231008230596,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284218,20231008230596,2,2023,2,7,-1,2,2,-1,-1,-1,-1,2,-1,2,2,-1,2
284219,20231008230598,1,2023,2,1,-1,2,-1,1,-1,2,-1,-1,-1,-1,-1,2,2
284220,20231008230598,2,2023,2,1,-1,2,-1,1,-1,2,-1,-1,-1,-1,-1,2,2
284221,20231008230599,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284224,20231008230600,1,2023,2,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284227,20231008230603,1,2023,2,4,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284229,20231008230613,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284230,20231008230613,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284231,20231008230613,3,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284232,20231008230613,4,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284233,20231008230613,5,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284234,20231008230614,1,2023,2,6,-1,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284235,20231008230614,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284238,20231008230615,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284239,20231008230615,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284240,20231008230615,3,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284241,20231008230615,4,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284242,20231008230616,1,2023,2,1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284244,20231008230618,1,2023,2,4,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284245,20231008230618,2,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284246,20231008230618,3,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284248,20231008230620,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284249,20231008230620,2,2023,2,7,-1,2,1,-1,-1,-1,-1,2,-1,2,2,-1,2
284251,20231008230622,1,2023,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284252,20231008230624,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284253,20231008230626,1,2023,2,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284254,20231008230626,2,2023,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284256,20231008230629,1,2023,2,1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284257,20231008230634,1,2023,2,7,-1,2,2,-1,-1,-1,-1,2,-1,2,2,-1,2
284259,20231008230635,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284260,20231008230635,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284261,20231008230635,3,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284262,20231008230636,1,2023,2,1,2,2,-1,2,-1,2,1,-1,-1,-1,1,2,2
284263,20231008230636,2,2023,2,7,-1,-1,2,-1,-1,-1,-1,2,-1,2,2,-1,2
284264,20231008230642,1,2023,2,1,-1,2,-1,1,-1,1,-1,-1,-1,-1,-1,1,2
284265,20231008230642,2,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284266,20231008230645,1,2023,2,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284268,20231008230646,1,2023,2,1,2,-1,-1,2,-1,2,1,-1,-1,-1,1,2,2
284271,20231008230652,1,2023,2,1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284272,20231008230652,2,2023,2,1,-1,2,-1,1,-1,2,-1,-1,-1,-1,-1,2,2
284273,20231008230655,1,2023,2,1,2,2,-1,1,-1,2,1,-1,-1,-1,1,2,2
284274,20231008230655,2,2023,2,1,-1,2,-1,2,-1,1,-1,-1,-1,-1,-1,1,2
284275,20231008230655,3,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284276,20231008230655,4,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284277,20231008230660,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284278,20231008230660,2,2023,2,7,-1,2,2,-1,-1,-1,-1,2,-1,2,2,-1,2
284279,20231008230660,3,2023,2,7,-1,-1,2,-1,-1,-1,-1,2,-1,2,2,-1,2
284280,20231008230660,4,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284281,20231008230660,5,2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
284282,20231008230664,1,2023,2,1,-1,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,2
284283,20231008230664,2,2023,2,1,2,2,-1,2,-1,2,1,-1,-1,-1,1,2,2
